id,year,imdb_id,title,rating
6768,2016,3410834,The Divergent Series: Allegiant,3
6776,2016,1179933,10 Cloverfield Lane,3
6778,2016,3544218,Belgica,1
6779,2016,1712261,Triple 9,3
6783,2016,2649554,Midnight Special,1
6788,2016,2975590,Batman v Superman: Dawn of Justice,2
6790,2016,2381991,The Huntsman: Winter&#39;s War,3
6808,2016,2267968,Kung Fu Panda 3,3
6812,2016,5091548,Justice League vs. Teen Titans,3
6820,2016,3072482,Hardcore Henry,1
6821,2016,2702724,The Boss,3
6835,2016,5022702,Hush,3
6837,2016,3040964,The Jungle Book,2
6856,2016,3387542,The Forest,3
6857,2016,3498820,Captain America: Civil War,3
6859,2016,4139124,Keanu,3
6876,2016,2865120,Ratchet &amp; Clank,3
6882,2016,4824302,Mother's Day,3
6884,2016,5538078,Extremis,3
6891,2016,3068194,Love &amp; Friendship,3
6894,2016,3385516,X-Men: Apocalypse,3
6896,2016,3453052,10 Days In A Madhouse,3
6898,2016,3799694,The Nice Guys,3
6908,2016,2567026,Alice Through the Looking Glass,3
6909,2016,4438848,Neighbors 2: Sorority Rising,3
6911,2016,0803096,Warcraft,3
6914,2016,3544112,Sing Street,1
6915,2016,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,3
6916,2016,1292566,How to Be Single,3
6921,2016,2404233,Gods of Egypt,2
6922,2016,3110958,Now You See Me 2,1
6927,2016,2674426,Me Before You,3
6929,2016,2241351,Money Monster,3
6931,2016,3065204,The Conjuring 2,3
6932,2016,2277860,Finding Dory,3
6934,2016,2674430,Approaching the Unknown,0
6942,2016,5512872,Be Somebody,3
6947,2016,1628841,Independence Day: Resurgence,3
6952,2016,1974419,The Neon Demon,3
6953,2016,4052882,The Shallows,3
6962,2016,4094724,The Purge: Election Year,3
6963,2016,2709768,The Secret Life of Pets,2
6964,2016,3691740,The BFG,3
6965,2016,3960412,Popstar: Never Stop Never Stopping,1
6968,2016,4034354,Swiss Army Man,2
6970,2016,4104054,Dad's Army,3
6973,2016,2452386,The Fundamentals of Caring,3
6976,2016,2823054,Mike and Dave Need Wedding Dates,3
6977,2016,1289401,Ghostbusters,3
6978,2016,2112096,Absolutely Fabulous: The Movie,3
6980,2016,4513674,Cafe Society,1
6983,2016,1594972,Norm of the North,3
6984,2016,3014866,Criminal,3
6991,2016,2660888,Star Trek Beyond,1
6992,2016,4172430,13 Hours,2
6998,2016,1083452,Eddie the Eagle,2
6999,2016,4258698,Southside with You,2
7000,2016,4853102,Batman: The Killing Joke,1
7005,2016,2093991,Elvis &amp; Nixon,2
7011,2016,2937696,Everybody Wants Some,0
7013,2016,1639084,Tallulah,3
7014,2016,3531824,Nerve,3
7016,2016,3451230,High Strung,2
7023,2016,1386697,Suicide Squad,3
7025,2016,4651520,Bad Moms,3
7040,2016,4786282,Lights Out,3
7042,2016,1700841,Sausage Party,3
7046,2016,4196776,Jason Bourne,1
7047,2016,2927212,Dear Eleanor,3
7052,2016,3263904,Sully,1
7053,2016,2005151,War Dogs,1
7058,2016,4699388,Un homme a la hauteur,3
7061,2016,5700672,Busanhaeng,3
7065,2016,4302938,Kubo and the Two Strings,1
7080,2016,4160708,Don't Breathe,3
7082,2016,3553976,Captain Fantastic,3
7084,2016,2547584,The Light Between Oceans,3
7087,2016,2667380,Kill Command,1
7095,2016,3958780,Equity,3
7097,2016,5348774,Die letzte Sau,1
7177,2016,3631112,The Girl on the Train,3
7104,2016,4456850,Adventures in Babysitting,3
7105,2016,5274066,Raising the Bar,3
7106,2016,4366830,Grease Live!,3
7110,2016,2582782,Hell or High Water,1
7112,2016,4520364,Morgan,3
7113,2016,5474644,My Little Pony: Equestria Girls - Legend of Everfree,3
7122,2016,3655972,El Olivo,3
7124,2016,3774114,Snowden,1
7126,2016,5294198,Catfight,3
7143,2016,2404435,magnificent 7,0
7147,2016,1355631,The Infiltrator,3
7154,2016,5521550,Dirty 30,3
7166,2016,4621872,La pazza gioia,3
7167,2016,4326444,Julieta,3
7180,2016,4624424,Storks,1
7182,2016,3721936,American Honey,3
7196,2016,4262980,Shin Godzilla,1
7212,2016,2140479,The Accountant,2
7217,2016,4551882,King Dave,1
7218,2016,4361050,Ouija: Origin of Evil,3
7224,2016,1267299,The Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again,3
7225,2016,1211837,Doctor Strange,1
7228,2016,4016934,The Handmaiden (Ah-ga-ssi) ,3
7229,2016,1935859,Miss Peregrine's Home for Peculiar Children,3
7230,2016,2025690,The Finest Hours,3
7231,2016,4667788,Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),3
7237,2016,1679335,Trolls,3
7240,2016,5168192,"I, Daniel Blake",3
7246,2016,4468634,Certain Women,3
7257,2016,2543164,Arrival,3
7261,2016,2869728,Ride Along 2,0
7271,2016,3183660,Fantastic Beasts and Where to Find Them,3
7274,2016,4730986,Divines,3
7278,2016,4669986,Loving,3
7279,2016,3393786,Jack Reacher: Never Go Back,3
7281,2016,2119532,Hacksaw Ridge,1
7282,2016,5973626,Batman: Return of the Caped Crusaders,1
7283,2016,1473832,Bridget Jones's Baby,3
7284,2016,0918940,The Legend of Tarzan,0
7285,2016,4144190,Wiener-Dog,1
7286,2016,1489889,Central Intelligence,2
7292,2016,3521164,Moana,3
7297,2016,3716530,Elle,3
7300,2016,4550098,Nocturnal Animals,3
7310,2016,2261287,Ballerina,3
7313,2016,4738360,Birkebeinerne,1
7320,2016,2436682,The Duel,1
7325,2016,5153952,Let Me Go,3
7326,2016,4196848,Mr. Church,3
7328,2016,5311514,Kimi no na wa.,3
7332,2016,1124037,Free State of Jones,2
7334,2016,3748528,Rogue One,3
7336,2016,4846340,Hidden Figures,3
7337,2016,5526028,Doukyuusei,0
7339,2016,1542768,True Memoirs of an International Assassin,0
7350,2016,4698584,Neruda,0
7351,2016,2094766,Assassin's Creed,1
7353,2016,3783958,La La Land,3
7355,2016,3470600,Sing,3
7356,2016,1355644,Passengers,0
7357,2016,3608930,In a Valley of Violence,2
7358,2016,1619029,Jackie,3
7367,2016,5247022,Paterson,1
7368,2016,5786040,Dernieres nouvelles du cosmos,3
7369,2016,5664684,Hairspray Live!,3
7370,2016,4007248,Hurricane Bianca,3
7372,2016,4385888,20th Century Women,3
7374,2016,5074352,Dangal,3
7375,2016,2671706,Fences,3
7376,2016,4034228,Manchester by the Sea,3
7377,2016,4698684,Hunt for the Wilderpeople,3
7379,2016,1860357,Deepwater Horizon,2
7385,2016,3062096,Inferno,2
7393,2016,5595168,Final Fantasy XV,3
7398,2016,5078204,Demain tout commence,3
7430,2016,4857264,Contratiempo,1
7416,2016,4262174,First Girl I Loved,3
7417,2016,2788732,Pete's Dragon,3
7421,2016,4975722,Moonlight,1
7422,2016,4972582,Split,3
7436,2016,4247682,All Girls Weekend,3
7443,2016,0490215,Silence,0
7447,2016,2592614,Resident Evil: The Final Chapter,3
7448,2016,4136084,Florence Foster Jenkins,3
7449,2016,3882074,The Eagle Huntress,1
7451,2016,3686998,The Red Pill,3
7453,2016,4645368,It's Only the End of the World,3
7455,2016,4048272,Toni Erdmann,3
7456,2016,5221584,Aquarius,3
7457,2016,4714782,Personal Shopper,3
7460,2016,4731136,A Cure for Wellness,1
7461,2016,2091935,Mr. Right,2
7462,2016,3963816,Marauders,1
7464,2016,3741834,Lion,2
7465,2016,4273292,Under The Shadow,3
7470,2016,2034800,The Great Wall,0
7473,2016,4666726,Christine,3
7474,2016,4120176,Things to come - L'avenir,1
7481,2016,5434870,Little Sister,3
7485,2016,5974388,Bar Bahar,3
7497,2016,3717252,Underworld: Blood Wars,2
7505,2016,4158876,Other People,3
7509,2016,5254640,Spa Night,3
7515,2016,1878870,The Edge of Seventeen,3
7520,2016,4714568,The Young Offenders,3
7525,2016,4392770,Always Shine,3
7545,2016,3095734,Monster Trucks,0
7546,2016,4869556,Breathing Deep,1
7555,2016,1212428,The Lost City of Z,1
7560,2016,3908142,The Love Witch,3
7561,2016,4540710,Miss Sloane,3
7562,2016,4645330,Denial,3
7565,2016,4341582,Queen of Katwe,3
7569,2016,5073620,Below Her Mouth,3
7583,2016,2361317,Live by Night,1
7589,2016,4644822,Electra Woman and Dyna Girl,3
7591,2016,4158096,Free Fire,0
7662,2016,4954522,Raw,3
7688,2016,1082807,The Belko Experiment,3
7691,2016,4680182,Colossal,0
7704,2016,4547056,The Girl with All the Gifts,3
7705,2016,3708886,War on Everyone,3
7722,2016,2290819,Cam-Girl,3
7719,2016,3991412,The 9th Life of Louis Drax,1
7721,2016,4322180,L'et&agrave; d&#39;oro,1
7727,2016,2387499,Keeping Up with the Joneses,3
7729,2016,5059406,I Am the Pretty Thing That Lives in the House,3
7733,2016,2262129,Spidarlings,3
7737,2016,5954304,The Dragon Spell,1
7738,2016,5898034,Monster High: Welcome to Monster High,3
7741,2016,4255304,The Void,3
7754,2016,2315582,Una,2
7758,2016,4649416,Almost Christmas,3
7759,2016,5695764,Varoonegi,3
7760,2016,5265960,The Untamed,3
7766,2016,1878841,The Darkness,2
7767,2016,3610746,Don't Hang Up,0
7775,2016,1663655,Martyrs,3
7784,2016,3387266,A United Kingdom,3
7800,2016,1661275,Their Finest,3
7802,2016,3666024,The Red Turtle,0
7865,2016,2321405,My Life as a Zucchini,3
7837,2016,2392830,A Quiet Passion,3
7871,2016,5918104,King of the Dancehall,2
7879,2016,5789664,Petersburg: a selfie,3
7882,2016,1183374,Pet,2
7886,2016,5154288,Prevenge,3
7911,2016,5598100,Patients,1
7912,2016,3922798,The Siege of Jadotville,1
7952,2016,4191702,Norman,1
7961,2016,5867800,Aruvi,3
7962,2016,1711525,Office Christmas Party,3
7965,2016,5709236,Hated in the Nation,3
7975,2016,3289956,The Autopsy of Jane Doe,1
7976,2016,5022298,Ice Fantasy,3
8001,2016,4805316,A Dark Song,0
8009,2016,3896738,Hounds of Love,3
8010,2016,3838992,Yoga Hosers,2
8018,2016,5791884,Ne gledaj mi u pijat,1
8028,2016,4961380,House on Willow Street,3
8030,2016,4788934,Little Door Gods,3
8032,2016,5096536,R&eacute;parer les vivants,1
8034,2016,5571734,Pink,3
8035,2016,4680196,Planetarium,3
8047,2016,4746506,Fai bei sogni,2
8049,2016,4443658,Better Watch Out,3
8067,2016,5165344,Rustom,3
8068,2016,4836736,Nowhere Boys: The Book of Shadows,3
8076,2016,5908566,Locos de Amor,2
8083,2016,1995390,Our Kind of Traitor,3
8084,2016,5697078,Sensitivity Training,3
8092,2016,3721954,Maudie,3
8095,2016,5039088,The Transfiguration,0
8129,2016,4682708,Tenemos la carne [We Are the Flesh],0
8136,2016,5629964,The Midnight Man,3
8135,2016,4911940,Tschick,1
8273,2016,3760922,My Big Fat Greek Wedding 2,3
8272,2016,3797868,The Choice,3
8325,2016,5563932,Thomas &amp; Friends: The Great Race,3
8207,2016,4196450,The Birth of a Nation,1
8258,2016,4871980,The Perfect Match,2
8228,2016,3381008,The Brothers Grimsby,1
8312,2016,5323662,Koe no katachi,1
8309,2016,1985949,The Angry Birds Movie,1
8332,2016,3416828,Ice Age: Collision Course,3
8338,2016,1540011,Blair Witch,2
8339,2016,4682786,Collateral Beauty,2
8341,2016,3640424,Allied,3
8348,2016,4270492,Billions,3
8350,2016,4981636,Middle School: The Worst Years of My Life,3
8366,2016,4191580,Meet the Blacks,3
8372,2016,3416532,A Monster Calls,3
8373,2016,3628584,Barbershop: The Next Cut,3
8376,2016,1860213,Dirty Grandpa,2
8455,2016,2461150,Masterminds,3
8505,2016,1316541,Bliss!,3
8570,2016,5662932,Raman Raghav 2.0,2
8581,2016,4779026,I Had a Bloody Good Time at House Harker,1
8602,2016,4396662,Liberty's Secret,3
8603,2016,4331970,Quand on a 17 ans,3
8604,2016,3973012,Women Who Kill,3
8691,2016,3352390,Friend Request,3
8696,2016,3845670,Seoulyeok [Seoul Station],0
8705,2016,3589968,Courier X,0
8716,2016,5173166,Vier gegen die Bank,1
8793,2016,5340882,Zoombies,3
9022,2016,3774802,Pandemic,3
9040,2016,2638144,Ben-Hur,1
9041,2016,4383594,Nine Lives,1
9044,2016,4211044,Adult Life Skills,3
9053,2016,4277264,Ma revolution,3
9073,2016,3838802,Blood Stripe,1
9093,2016,4972062,Don't Think Twice,3
9101,2016,4991906,Suicide kale,3
9141,2016,4991512,Tramps,1
9156,2016,3893280,The Ticket,1
9369,2016,5016946,Handsome Devil,1
9256,2016,4895668,S&atilde;o Jorge,1
9259,2016,4305148,Lovesong,3
9300,2016,1920885,Big Fish &amp; Begonia,3
9349,2016,4273562,Yu-Gi-Oh!: The Dark Side of Dimensions,1
9390,2016,5923962,Gantz: O,1
9394,2016,6261136,Vse o muzhchinakh,1
9465,2016,4831420,Sharknado 4: The 4th Awakens,3
9484,2016,2788432,American Crime Story,3
9511,2016,6162808,Miss Saigon: 25th Anniversary,2
9570,2016,4074928,Realive,1
9572,2016,5553782,Linefork,3
9581,2016,4950110,I'm Not Ashamed,3
9746,2016,3115906,Nowhereland,3
9844,2016,6818880,Sluga naroda 2,1
10131,2016,,Moana,3
10404,2016,4870838,Batman: Bad Blood,3
10713,2016,5143586,R&uuml;zgarda Sal&amp;#305;nan Nil&uuml;fer,3
10717,2016,3556230,Offline,3
10819,2016,4197642,A Date for Mad Mary,3
10847,2016,4954660,Case Closed: The Darkest Nightmare,3
10851,2016,5973032,Antiporno,3
10922,2016,5709536,Angry Inuk,3
7241,2017,0451279,Wonder Woman,3
7354,2017,4030600,The Bye Bye Man,3
7386,2017,5740806,The Coin Heist,3
7397,2017,5540622,Alexander IRL,2
7411,2017,1293847,xXx: Return of Xander Cage,3
7419,2017,5493706,Death Race 2050,3
7439,2017,4116284,The LEGO Batman Movie,3
7445,2017,3922818,The Space Between Us,3
7446,2017,4425200,John Wick: Chapter 2,1
7469,2017,4465564,Fifty Shades Darker,3
7479,2017,3315342,Logan,3
7486,2017,4157510,For Here or To Go?,3
7490,2017,1412528,Table 19,3
7690,2017,1691916,Before I Fall,3
7501,2017,5598192,Innan vi dor,3
7504,2017,3731562,Kong: Skull Island,1
7508,2017,5052448,Get Out,3
7523,2017,2771200,Beauty and the Beast,3
7524,2017,4144332,Deidra &amp; Laney Rob a Train,3
7527,2017,3717490,Power Rangers,3
7540,2017,5442430,Life,3
7551,2017,1219827,Ghost in the Shell,3
7553,2017,3874544,The Boss Baby,1
7564,2017,5834660,Dance Academy: The Movie,3
7597,2017,1734493,Unlocked,3
7573,2017,5710514,I Don't Feel at Home in This World Anymore,3
7579,2017,4630562,The Fate of the Furious,3
7581,2017,5155780,The Discovery,3
7592,2017,3462710,Unforgettable,3
7595,2017,3896198,Guardians of the Galaxy Vol. 2,3
7604,2017,4287320,The Circle,3
7607,2017,2316204,Alien: Covenant,3
7608,2017,1972591,King Arthur,1
7665,2017,1790809,Pirates of the Caribbean: Dead Men Tell No Tales,1
7669,2017,4481414,Gifted,3
7670,2017,5001718,"Everything, Everything",3
7676,2017,2334871,Snatched,3
7677,2017,2763304,T2 Trainspotting,3
7681,2017,2345759,The Mummy,2
7682,2017,4411596,My Cousin Rachel,3
7684,2017,4899370,Megan Leavy,3
7700,2017,2091256,Captain Underpants: The First Epic Movie,1
7701,2017,4799050,Rough Night,3
7779,2017,5140878,Annabelle: Creation,3
7707,2017,5929750,Beatriz at Dinner,3
7708,2017,2872518,The Shack,3
7709,2017,3606752,Cars 3,3
7715,2017,3469046,Despicable Me 3,3
7717,2017,3890160,Baby Driver,1
7720,2017,5462602,The Big Sick,3
7724,2017,2250912,Spider-Man: Homecoming,3
7725,2017,2406566,Atomic Blonde,3
7734,2017,5023260,The Last Word,3
7735,2017,5666304,The Little Hours,3
7736,2017,4695012,It Comes at Night,3
7739,2017,6536944,Monster High: Electrified,3
7742,2017,3450958,War for the Planet of the Apes,1
7743,2017,3967856,Okja,3
7745,2017,5362988,Wind River,3
7746,2017,5592248,The Beguiled,3
7747,2017,5322012,Wish Upon,3
7748,2017,5013056,Dunkirk,0
7751,2017,2239822,Valerian and the City of a Thousand Planets,1
7778,2017,5390504,Detroit,2
7762,2017,5990342,The Incredible Jessica James,3
7763,2017,3564472,Girls Trip,3
7768,2017,6524480,Plasmatic Day,1
7770,2017,1648190,The Dark Tower,1
7772,2017,4877122,The Emoji Movie,1
7780,2017,5541240,To the bone,3
7781,2017,1959563,The Hitman&#39;s Bodyguard,3
7785,2017,3532216,American Made,1
7786,2017,5439796,Logan Lucky,3
7787,2017,0491203,Tulip Fever,3
7788,2017,6048930,Naked,2
7794,2017,1241317,Death Note,0
7795,2017,1536537,What Happened to Monday,3
7799,2017,1396484,It,3
7803,2017,5109784,Mother!,2
7806,2017,5580036,"I, Tonya",3
7808,2017,5962210,Ingrid Goes West,3
7811,2017,5142400,The Book of Birdie,3
7864,2017,1935897,Amityville: The Awakening,3
7863,2017,4218696,The Wall,0
7860,2017,1981128,Geostorm,3
7859,2017,4995790,The Square,1
7858,2017,1615160,The Foreigner,1
7825,2017,5296086,Revelator,3
7826,2017,4649466,Kingsman: The Golden Circle,1
7827,2017,1961175,American Assassin,3
7857,2017,5308322,Happy Death Day,3
7856,2017,4622512,Battle of the Sexes,3
7833,2017,5816374,Band Aid,3
7838,2017,5607714,On Body and Soul,3
7839,2017,6738136,Revenge,0
7841,2017,5980798,Felicite,3
7843,2017,4925292,Lady Bird,3
7844,2017,4956232,seven sisters,3
7846,2017,1856101,Blade Runner 2049,3
7847,2017,3748172,Gerald's Game,3
7850,2017,4131800,My Little Pony: The Movie,3
7855,2017,4846232,Good Time,3
7852,2017,6133130,Professor Marston and the Wonder Women,3
7853,2017,6423776,Un beau soleil interieur,2
7854,2017,5816682,Victoria &amp; Abdul,2
7868,2017,5719700,Home Again,3
7869,2017,5723286,Wheelman,1
7870,2017,3531202,Pilgrimage,0
7872,2017,3829920,Only the Brave,2
7874,2017,4686844,The Death of Stalin,1
7875,2017,3501632,Thor: Ragnarok,1
7883,2017,2932536,47 Meters Down,3
7884,2017,3348730,Jigsaw,3
7887,2017,3887208,The Mad Ones,3
7888,2017,6595896,Pokemon the Movie: I Choose You!,3
7894,2017,5997830,Seagull,3
7895,2017,7341676,OM+ME,3
7896,2017,5536736,The Meyerowitz Stories (new and selected),1
7897,2017,5649144,The Florida Project,3
7899,2017,5301662,Marshall,1
7903,2017,2543472,Wonder,3
7904,2017,6029106,Dim the Fluorescents,3
7906,2017,0974015,Justice League,3
7908,2017,4703048,6 days,0
7909,2017,2582576,Sand Castle,0
7910,2017,3296908,The Man with the Iron Heart,1
7913,2017,5675620,The Punisher,3
7919,2017,3402236,Murder on the Orient Express,3
7920,2017,6142314,Batman vs. Two-Face,3
7930,2017,2380307,Coco,3
7934,2017,3371366,Transformers: The Last Knight,1
7936,2017,3486626,The Nut Job 2: Nutty By Nature,3
7939,2017,6868216,Psych: The Movie,3
7940,2017,0460890,The Only Living Boy in New York,1
7941,2017,5914996,Nogemu noraifu: Zero,3
7942,2017,7608418,A Christmas Prince,3
7945,2017,3255590,El Camino Christmas,2
7946,2017,2527336,Star Wars: The Last Jedi,3
7948,2017,4209788,Molly's Game,3
7949,2017,4225622,The Babysitter,3
7950,2017,3521126,The Disaster Artist,3
7951,2017,5580390,The Shape of Water,3
7953,2017,5027774,"Three Billboards Outside Ebbing, Missouri",3
7954,2017,5825380,Wonder Wheel,3
7956,2017,2396589,Mudbound,3
7958,2017,1458169,Kidnap,3
7963,2017,2283362,Jumanji: Welcome to the Jungle,3
7966,2017,5519340,Bright,3
7970,2017,5726616,Call Me by Your Name,3
7978,2017,1781058,Wilson,3
7979,2017,5294550,All the Money in the World,2
7980,2017,1389072,Downsizing,1
7981,2017,4720702,Bushwick,3
7982,2017,3654796,Creep 2,0
7983,2017,1485796,The Greatest Showman,3
7984,2017,3203620,The Dinner,3
7985,2017,5862312,Ver&oacute;nica,3
7988,2017,4765284,Pitch Perfect 3,3
7989,2017,4807950,Cherry Pop,0
7994,2017,7401540,Disco,3
7995,2017,5878326,"Jesus, Bro!",1
7996,2017,5117876,Descendants 2,3
8005,2017,6265828,A Ghost Story,1
8074,2017,2582498,Sweet Virginia,3
8015,2017,6336356,Mary and The Witch's Flower,3
8017,2017,5776858,Phantom Thread,3
8020,2017,4555426,Darkest Hour,2
8023,2017,6776462,A man of integrity,3
8024,2017,4468740,Paddington 2,3
8025,2017,3335606,Berlin Syndrome,1
8026,2017,7131870,Wolf Warrior 2,1
8027,2017,5176252,La llamada,3
8031,2017,4065552,Tuntematon sotilas,3
8038,2017,5478478,Hostiles,3
8042,2017,5657846,Daddy's Home 2,3
8044,2017,6000478,"Roman J. Israel, Esq.",3
8045,2017,6303866,Beach Rats,3
8046,2017,4348012,Mayhem,3
8048,2017,3411444,Ferdinand,3
8055,2017,3262342,Loving Vincent,1
8143,2017,5462326,Mom and Dad,3
8078,2017,6214928,1922,1
8329,2017,2568862,Going In Style,1
8089,2017,5715874,The Killing of a Sacred Deer,3
8093,2017,7342204,I Can Speak,3
8094,2017,7160070,Singwa hamgge,1
8096,2017,5829040,Fun Mom Dinner,3
8100,2017,6359956,A Bad Moms Christmas,3
8103,2017,5649108,Thoroughbreds,3
8106,2017,6294822,The Post,3
8113,2017,6304046,Thelma,3
8118,2017,6194530,Ava,3
8127,2017,5859238,Lucky,2
8163,2017,5742374,You Were Never Really Here,1
8166,2017,4547194,I Kill Giants,3
8172,2017,2291540,My Friend Dahmer,1
8176,2017,5638642,The Ritual,0
8226,2017,2378507,The Glass Castle,3
8230,2017,1469304,Baywatch,1
8231,2017,3401882,Fist Fight,3
8232,2017,4795124,How to Be a Latin Lover,2
8250,2017,6805302,Petit paysan,1
8311,2017,2582784,Flower,3
8307,2017,5539054,You Get Me,3
8335,2017,1753383,A Dog's Purpose,1
8336,2017,1666185,All Eyez On Me,1
8353,2017,6298780,Sharknado 5: Global Swarming,3
8357,2017,3986820,The Endless,1
8360,2017,3901826,The Breadwinner,3
8371,2017,6003368,Diary of a Wimpy Kid: The Long Haul,0
8374,2017,4082644,Canaries,3
8379,2017,6069126,The Escape,3
8384,2017,6814914,Djam,3
8391,2017,6053438,First Reformed,1
8394,2017,5635086,God's Own Country,0
8403,2017,6539420,A Man Wanted (Hatooly Ragel),2
8408,2017,2226597,The Mountain Between Us,3
8409,2017,4738802,That's Not Me,3
8428,2017,5727282,Borg vs McEnroe,1
8448,2017,4717402,MFKZ,0
8449,2017,4729896,Apostasy,3
8471,2017,6108178,Disobedience,3
8487,2017,5795086,Gemini,3
8595,2017,5833846,Maximilian,2
8599,2017,5633706,Karera ga honki de amu toki wa (Close Knit),3
8600,2017,5328952,Signature Move,3
8601,2017,6441072,Embrasse-moi!,3
8621,2017,5175450,Mark Felt: The Man Who Brought Down the White House,2
8657,2017,5687334,Godard Mon Amour,1
8663,2017,5516328,Ghost Stories,1
8669,2017,0498381,Rings,2
8670,2017,3750872,The Wife,3
8697,2017,6108090,Secret Superstar,3
8707,2017,6870750,El libro de Lila,3
8712,2017,6548966,Gekijoban Fairy Tail: Dragon Cry,3
8726,2017,2338454,Unicorn Store,3
